"Site_Subject_ID","X","Y","Elevation","Gradient","Trees"
80725,158.9,479.9,,,1
80728,235,375,143.84,0.06356263,0
80729,55,270,144.57,0.05513222,0
80730,995,330,130.23,0.09687117,0
80734,520,205,146.47,0.09257288,0
80736,535,455,154.43,0.04771912,0
80737,905,390,142.68,0.1275079,0
80741,78.8,223,,,1
80742,260,420,147.9,0.06280839,0
80745,70,95,135.5,0.1248813,0
80747,35,335,148.48,0.0448121,0
80749,316.2,345.4,,,1
80750,415,445,145.15,0.03902058,0
80751,84.5,387.5,,,1
80753,50,400,149.58,0.04292796,0
80757,155,430,146.48,0.04683969,0
80758,835,290,149.12,0.1821983,0
80760,485,475,149.03,0.1453519,0
80766,155,470,147.79,0.02633859,0
80781,545,150,148.44,0.0558607,0
80785,155,365,145.93,0.05513965,0
80786,5,180,140.35,0.05559971,0
80789,295,140,143.63,0.00947323,0
80791,514.8,475.5,,,1
80793,95,75,133.87,0.1388698,0
80794,585,70,143.81,0.1374804,0
80796,315,270,140.6,0.009992287,0
80802,595,220,151.87,0.04105302,0
80803,690,140,153.18,0.06665305,0
80805,150,265,143.16,0.06229945,0
80806,485,65,139.68,0.1771362,0
80808,260,200,141.59,0.057906,0
80809,250,0,135.07,0.2207017,0
80819,735,450,157.58,0.01184411,0
80820,650,480,159.03,0.01670279,0
80821,765,110,152.43,0.151114,0
80823,915,245,133.25,0.1599114,0
80824,500,210,144.4,0.1060335,0
80826,75,160,139.11,0.1008236,0
80830,195,250,141.93,0.08962783,0
80836,115,495,146.93,0.1005351,0
80837,681.6,53.3,,,1
80843,520,10,130.93,0.1567649,0
80844,585,25,140.33,0.1121079,0
80850,565,150,149.81,0.04885037,0
80858,832.7,332.2,,,1
80859,920,250,132.43,0.1399581,0
80860,595,45,141.73,0.1232296,0
80861,330,370,145.15,0.0625467,0
80863,160,235,140.98,0.07305677,0
80866,635,10,140.01,0.0593116,0
80867,450,65,138.94,0.1976083,0
80870,770,340,155.44,0.03142475,0
80871,292.8,475.8,,,1
80873,70,15,133.49,0.09325757,0
80880,36.3,337.3,,,1
80891,650,365,156.78,0.03381807,0
80893,150,385,146.23,0.05976954,0
80896,505,490,150.87,0.1581794,0
80898,725,175,,,0
80899,155,175,139.86,0.05306585,0
80911,885,235,139.51,0.1722606,0
80919,875,355,146.23,0.1962841,0
80921,330,90,143.87,0.01656419,0
80923,350,140,143.89,0.009921736,0
80924,405,185,142.3,0.05220126,0
80927,90,460,147.83,0.09937164,0
80932,25,305,146.75,0.05433901,0
80933,80,65,130.18,0.0881453,0
80944,800,395,153.96,0.05078034,0
80945,185,500,148.85,0.0330163,0
80953,575,280,151.47,0.05277668,0
80958,225,410,145.39,0.07670278,0
80961,605,140,150.62,0.04648659,0
80976,163.6,430.5,,,1
80978,395,40,137.1,0.235458,0
80981,606.8,428.3,,,1
80982,995,290,130.42,0.04687435,0
80984,685,460,158.77,0.0361469,0
80988,20,55,131.16,0.1522809,0
80990,860,145,139.67,0.2007204,0
80997,965,20,123.28,0.07981037,0
81005,250,390,145.54,0.08310375,0
81008,587.8,341.9,,,1
81012,215,350,142.78,0.03992143,0
81017,360,235,140.77,0.02869244,0
81019,990,250,130.13,0.08800711,0
81020,166.1,324.6,,,1
81021,305,360,144.64,0.08714662,0
81023,110,60,136.45,0.07161437,0
81028,890,160,135.44,0.1452101,0
81032,345,470,151.06,0.0672408,0
81037,530,490,152.25,0.1465734,0
81038,910,405,142.91,0.09862137,0
81043,665,210,153.81,0.03875491,0
81046,700,300,155.77,0.01762145,0
81057,965,440,138.01,0.1260802,0
81058,730,385,156.68,0.03187465,0
81059,535,490,152.73,0.1439159,0
81061,685,60,142.88,0.1168541,0
81062,310,210,141.56,0.03909018,0
81063,0,360,147.22,0.07047655,0
81066,200,60,140.16,0.03622697,0
81072,325,155,143.45,0.02158785,0
81074,82.7,445.2,,,1
81078,735,440,157.47,0.007008127,0
81080,275,490,150.68,0.0522717,0
81083,625,170,151.96,0.03247394,0
81084,805,0,132.67,0.2436383,0
81086,65,490,142.45,0.09440987,0
81093,355,50,139.76,0.1934999,0
81096,720,340,156.33,0.01449206,0
81099,465,285,142.39,0.07329227,0
81101,267.4,436.1,,,1
81102,170,185,139.55,0.05551391,0
81103,190,60,140,0.05209547,0
81111,89.2,409.4,,,1
81115,320,395,147.07,0.06599152,0
81116,655,490,159.22,0.01764781,0
81117,734.4,68,,,1
81119,610,135,150.5,0.051688,0
81121,615,200,152.06,0.02659669,0
81124,64.5,281.3,,,1
81127,615.7,55.7,,,1
81133,155,285,144.06,0.05421966,0
81136,595,265,152.39,0.04260693,0
81139,940,0,123.36,0.09144369,0
81151,870,140,137.22,0.1787358,0
81153,10,85,131.41,0.2096292,0
81160,775,105,152.48,0.1501692,0
81166,35,265,144.26,0.05164046,0
81167,470,240,141.87,0.06261174,0
81174,355,5,130.2,0.1768151,0
81179,760,435,157.1,0.02384616,0
81184,678.1,34.1,,,1
81186,610,90,147.49,0.09182441,0
81187,630,345,155.52,0.04431493,0
81190,280.4,451.6,,,1
81192,740,475,157.98,0.02057305,0
81193,230,80,141.47,0.03614496,0
81194,365,165,143.7,0.01585399,0
81195,630,465,158.73,0.03267177,0
81198,945.5,379.8,,,1
81201,835,490,148.64,0.1898134,0
81202,375,125,,,0
81206,465,130,144.76,0.03043421,0
81208,455,390,148.49,0.08269709,0
81215,385,350,143.62,0.03801073,0
81216,205,145,142.48,0.03964795,0
81219,835,350,151.14,0.1231809,0
81222,850,460,145.96,0.177181,0
81227,530,345,151.15,0.05779136,0
81233,105,450,148.66,0.03152676,0
81236,95,385,149.99,0.03098981,0
81244,175,225,140.69,0.07609918,0
81247,118.1,465.5,,,1
81251,760,310,155.34,0.02584144,0
81255,305,425,148.91,0.05315777,0
81257,845,175,145.7,0.2806336,0
81258,330,190,142.71,0.03563198,0
81259,785,220,155.84,0.03979113,0
81261,870,270,142.77,0.1567189,0
81263,330,470,151.15,0.05148402,0
81264,765,485,157.34,0.03650436,0
81265,105,410,149.29,0.04390935,0
81266,490,175,144.96,0.08961098,0
81272,715,245,156.27,0.02563308,0
81273,370,325,143.52,0.04651267,0
81274,620,195,152.08,0.02554659,0
81275,0,65,128.16,0.1615814,0
81277,955,145,128.56,0.1243011,0
81278,320,80,143.56,0.02701794,0
81281,215,460,146.88,0.05162247,0
81282,220,145,142.86,0.02247129,0
81284,445,340,144.24,0.09338652,0
81285,420,355,144.49,0.06982017,0
81286,540.7,200.5,,,1
81287,5,15,121.29,0.166733,0
81295,480,50,136.21,0.2020864,0
81296,228.2,401,,,1
81297,815.8,497.1,,,1
81301,795,330,154.27,0.05206275,0
81304,500,100,145.14,0.1091633,0
81309,815,365,153.44,0.05914288,0
81311,640,215,152.96,0.03296721,0
81320,435,290,141.66,0.01543199,0
81322,70,295,146.23,0.06178498,0
81324,863.9,427.1,,,1
81330,784.8,66.2,,,1
81332,985,355,131.84,0.07255452,0
81333,685,125,152.05,0.1127587,0
81334,245,445,148.39,0.0605424,0
81337,70,40,132.47,0.1469083,0
81339,0,215,142.06,0.0545414,0
81344,825,40,136.1,0.2376777,0
81346,640,445,158.13,0.03690969,0
81348,800,165,155.89,0.1260545,0
81358,265,50,141.8,0.04932475,0
81363,920,350,139.71,0.1335327,0
81364,300,235,140.75,0.02258923,0
81366,630,255,153.08,0.03039155,0
81367,440,330,143.28,0.07591722,0
81371,75,250,144.03,0.04375322,0
81372,550,315,151.33,0.06020542,0
81378,470,110,144.56,0.06516486,0
81380,685,110,149.77,0.1533924,0
81381,925,455,139.13,0.1051938,0
81382,875,460,142.32,0.1206463,0
81388,230,400,145.14,0.07908505,0
81390,130,305,146.13,0.05962493,0
81398,605,15,139.78,0.1049157,0
81399,270,210,141.16,0.04663032,0
81400,10,440,141.07,0.2383983,0
81407,890,455,141.4,0.09436053,0
81409,733.2,84.3,,,1
81418,855,440,148.73,0.2291713,0
81422,890,190,136.5,0.1698038,0
81433,96.8,408.5,,,1
81434,425,460,145.71,0.04190618,0
81437,350,150,143.79,0.01270769,0
81441,490,95,144.05,0.1292365,0
81443,860,440,147.41,0.2280283,0
81444,125,430,148.26,0.04875725,0
81445,195,55,139.94,0.04204877,0
81447,430,215,141.07,0.009765176,0
81448,265,240,140.4,0.013905,0
81453,640,45,143.04,0.1008396,0
81457,555,375,153.63,0.05562055,0
81461,265,465,149.65,0.04583379,0
81462,935,270,132.25,0.09811736,0
81467,390,385,144.51,0.04784864,0
81471,710,435,157.37,0.00285505,0
81474,670,325,155.69,0.0331005,0
81475,20,125,135.62,0.1300075,0
81489,820,390,154.35,0.0456675,0
81495,445,200,141.45,0.02878476,0
81500,675,350,156.64,0.03169867,0
81502,790,125,154.72,0.1045282,0
81507,195,115,141.39,0.04753352,0
81511,395,60,140.7,0.1739108,0
81513,965,10,122.22,0.09256912,0
81517,646.7,21.9,,,1
81522,170,415,145.71,0.03841986,0
81528,690,50,141.72,0.1187259,0
81529,475,265,142.64,0.09197006,0
81533,660,410,157.34,0.01736101,0
81534,884.4,484.4,,,1
81538,114.1,317.1,,,1
81541,155,275,143.53,0.05665091,0
81546,15,0,125.07,0.3226355,0
81548,555,370,153.37,0.05706951,0
81550,873.1,255.1,,,1
81559,915,60,128.5,0.06433342,0
81563,885,340,142.9,0.1610476,0
81565,135,435,147.7,0.05186327,0
81567,658.2,23.4,,,1
81568,990,290,130.71,0.03845362,0
81570,905,125,132.31,0.07748113,0
81572,799.8,483.9,,,1
81574,330,130,143.88,0.01051673,0
81575,970,125,126.32,0.1201654,0
81581,10,145,137.83,0.1318601,0
81585,865,240,142.54,0.1680453,0
81586,395,345,143.08,0.02795791,0
81592,337,40.8,,,1
81593,295,170,143.04,0.02985809,0
81594,925,165,132.75,0.09077241,0
81598,710,375,156.7,0.0274436,0
81600,25,35,129.31,0.154914,0
81611,890.2,273.3,,,1
81612,835,95,140.96,0.2590072,0
81616,40,495,140.55,0.152322,0
81621,215,110,142.01,0.03999662,0
81624,590,10,138.73,0.140961,0
81626,825,425,154.18,0.1018575,0
81629,525,325,150.48,0.06391023,0
81630,272.8,457,,,1
81639,420,20,130.42,0.1918204,0
81640,110,470,148.06,0.05665895,0
81642,100,285,145.55,0.05998549,0
81643,530,190,147.48,0.08367002,0
81649,780,115,153.75,0.1025483,0
81650,840,0,128.45,0.1211428,0
81651,119.7,69.2,,,1
81659,260,480,149.78,0.05027285,0
81670,869.7,417.1,,,1
81674,395,210,141.43,0.0402043,0
81676,660,25,141.23,0.1073047,0
81689,65,465,144.47,0.1641765,0
81691,75,275,144.94,0.05448136,0
81694,225,40,140.6,0.03948218,0
81695,520,105,145.83,0.08761634,0
81696,255,405,146.87,0.07778481,0
81705,40,340,148.79,0.04236838,0
81706,520,150,147.5,0.04483197,0
81716,290,380,145.71,0.08569713,0
81720,250,35,140.94,0.08397005,0
81721,810,145,151.78,0.2445844,0
81732,595,285,152.57,0.04989089,0
81740,545,335,151.71,0.05498237,0
81744,725,25,,,0
81755,570,100,147.47,0.0984696,0
81763,785,195,156.16,0.0106739,0
81767,980,410,134.56,0.2080188,0
81771,970.6,415.1,,,1
81774,785,80,148.38,0.2018622,0
81775,255,210,141.08,0.05067929,0
81777,330,480,151.69,0.0474527,0
81783,680,265,154.69,0.0385512,0
81785,500,135,146.63,0.04501869,0
81786,310,50,142.11,0.1136526,0
81791,115,0,135.13,0.04305355,0
81794,375,490,150.32,0.09640077,0
81802,500,115,146.78,0.06239091,0
81811,825,105,143.29,0.2885495,0
81814,990,15,121.81,0.1074124,0
81815,835,210,149.83,0.2452287,0
81820,985,185,127.22,0.1207874,0
81826,785,190,156.2,0.005900013,0
81827,950,250,131.68,0.02960946,0
81830,555.7,0.3,,,1
81833,10,290,145.85,0.05732592,0
81840,855,460,145.35,0.1691299,0
81843,495,65,140.55,0.1793589,0
81850,410,465,145.79,0.05373327,0
81851,460,185,142.18,0.06144125,0
81854,145,265,143.39,0.06550226,0
81857,235,275,140.75,0.03129939,0
81858,575,285,151.59,0.05468455,0
81865,995,160,125.25,0.1001443,0
81866,175,160,140.56,0.05497686,0
81867,445,235,141.33,0.01374155,0
81868,235,395,145.11,0.08052814,0
81872,675,140,152.79,0.05662442,0
81874,35.3,291,,,1
81878,235,135,142.95,0.01978275,0
81882,425,495,146.86,0.1000473,0
81885,215,470,147.04,0.0472179,0
81887,165,365,145.26,0.04667234,0
81888,385,210,141.7,0.04824921,0
81890,70,325,148.08,0.05845895,0
81899,855,295,145.44,0.1881799,0
81901,645,450,158.4,0.03167548,0
81903,10,165,139.55,0.07286015,0
81904,80,0,133.79,0.05837248,0
81906,450,310,141.93,0.06283236,0
81909,225,305,141.58,0.04727419,0
81911,513.5,476.1,,,1
81914,90,440,149.1,0.05516157,0
81916,601.6,100.2,,,1
81917,630,335,155.16,0.04319647,0
81918,215,5,137.42,0.1804491,0
81921,345,95,144.06,0.01321789,0
81922,990,190,127.13,0.1251859,0
81928,610,160,151.41,0.03704878,0
81931,700,195,154.96,0.0415873,0
81933,165,210,139.12,0.04647793,0
81939,535,265,149.33,0.06575739,0
81940,475,295,143.52,0.1215274,0
81941,925,155,132.32,0.08908774,0
81944,495,150,146.15,0.06559873,0
81946,865,100,134.35,0.1792402,0
81952,885,225,139.59,0.1717851,0
81955,640,185,152.63,0.03528583,0
81961,65,455,145.65,0.1659362,0
81963,635,290,154.16,0.03255029,0
81965,384.2,84,,,1
81966,855,5,127.58,0.1011839,0
81967,315,215,141.47,0.0387589,0
81973,830,390,154.2,0.06731505,0
81974,90.9,244.5,,,1
81976,590,75,145.04,0.1289542,0
81978,317,455.9,,,1
81979,185,420,145.48,0.03970412,0
81980,160,115,139.65,0.08169612,0
81988,945,80,127.7,0.05381927,0
81989,286.7,371.9,,,1
81996,82.7,348.2,,,1
81997,725,455,157.34,0.01810258,0
82003,950,235,131.48,0.04669599,0
82004,75,140,137.64,0.1137418,0
82012,565,405,154.06,0.04715163,0
82017,405,235,141.1,0.005344292,0
82022,580,125,149.53,0.05731902,0
82037,273.8,367.2,,,1
82044,715,30,138.93,0.09452525,0
82046,825,380,153.92,0.06510074,0
82048,918.4,490.7,,,1
82050,277.9,417.8,,,1
82057,665,340,156.08,0.03773551,0
82059,980,180,127.4,0.1193933,0
82060,940,315,132.12,0.1384297,0
82064,385,135,143.98,0.00965808,0
82066,970,45,124.35,0.08553667,0
82067,760,205,156.13,0.00773379,0
82074,940,110,129.18,0.09788897,0
82085,645,325,155.21,0.03997098,0
82098,0,275,144.86,0.0554206,0
82099,748.4,142.5,,,1
82100,170,70,138.67,0.08181222,0
82104,15,300,146.41,0.05324444,0
82108,560,10,135.74,0.1730007,0
82112,287.4,376.2,,,1
82113,10,425,143.58,0.2303668,0
82115,955,455,136.24,0.09872875,0
82117,130,130,137.61,0.05324309,0
82118,315.9,464.9,,,1
82119,930,140,131.29,0.0915239,0
82125,910,365,140.91,0.1096838,0
82126,0,305,146.48,0.04801939,0
82128,277,475,,,0
82131,820,25,134.53,0.2342714,0
82135,710,140,153.98,0.08166494,0
82142,120,160,137.51,0.05465075,0
82146,755,195,156.04,0.01242993,0
82147,740,35,140.1,0.1108548,0
82148,990,35,123.09,0.07814882,0
82149,275,190,142.37,0.05203109,0
82150,345,30,136.66,0.2284535,0
82152,301.2,103.6,,,1
82159,445,410,148.17,0.1055833,0
82161,296.1,457.5,,,1
82162,555,430,154.14,0.04930403,0
82165,65,410,149.7,0.04232662,0
82166,525,125,147.04,0.04948887,0
82167,920,40,127.55,0.0915625,0
82169,795,20,137.52,0.2005106,0
82170,270,110,143.08,0.02613923,0
82177,600,175,151.66,0.03755103,0
82179,560,270,150.75,0.0527003,0
82182,300,150,143.52,0.01701924,0
82183,80,40,133.22,0.145985,0
82184,835,285,149.36,0.1860305,0
82185,725,125,,,0
82193,455,180,142.24,0.06127574,0
82197,665,395,157.17,0.01141125,0
82198,110,330,147.97,0.05118475,0
82199,295,35,140.38,0.157018,0
82205,395,415,144.91,0.04218567,0
82207,479.6,395.5,,,1
82213,325,420,148.49,0.06408946,0
82217,340,290,141.19,0.03079432,0
82218,860,500,144.65,0.1849912,0
82219,534.2,22.1,,,1
82220,435,320,142.6,0.05272689,0
82225,192.1,299,,,1
82230,935,440,137.97,0.1081174,0
82232,705,235,155.65,0.03633424,0
82235,1000,90,123.1,0.06296477,0
82236,124.2,145.5,,,1
82237,995,255,130.08,0.0899249,0
82239,705,355,156.64,0.01796432,0
82240,130,450,148.24,0.03229037,0
82247,905,5,126.45,0.05986052,0
82248,395,290,141.78,0.02095845,0
82249,345,60,142.41,0.1374619,0
82251,850,245,145.32,0.1961463,0
82253,900,20,126.03,0.0942904,0
82257,860,390,151.05,0.1457491,0
82266,985,490,131,0.04669501,0
82267,312.1,463.9,,,1
82268,295,175,142.87,0.03331615,0
82270,410,0,127.27,0.1093694,0
82275,20,60,131.67,0.1470936,0
82283,420,315,142.46,0.03073631,0
82285,306.9,79,,,1
82287,305,10,134.72,0.1848166,0
82288,803.6,483.3,,,1
82293,541.9,38.6,,,1
82296,513.7,282.3,,,1
82297,596,67.5,,,1
82298,980,115,124.72,0.105561,0
82303,405,95,144.05,0.0366282,0
82305,842.3,440.2,,,1
82307,310,470,151.11,0.04671145,0
82308,660,20,140.77,0.1214008,0
82309,670,450,158.55,0.03365457,0
82311,630,460,158.55,0.03631392,0
82314,700,305,155.84,0.01926063,0
82315,485,25,131.75,0.1647821,0
82323,320,245,140.66,0.01960979,0
82329,570,45,139.3,0.1245564,0
82331,314.7,474.1,,,1
82335,690,425,157.32,0.007066162,0
82339,72.4,60.8,,,1
82341,230,390,144.5,0.07172589,0
82346,889.1,289.1,,,0
82349,110,315,147.16,0.05633437,0
82350,565,170,149.93,0.04740597,0
82355,430,500,147.24,0.1032647,0
82356,315,420,148.72,0.05709765,0
82359,715,460,157.61,0.02861573,0
82363,640,30,141.59,0.08595353,0
82367,410,450,144.87,0.0210543,0
82372,30,280,145.41,0.06088728,0
82380,230,140,142.98,0.01846088,0
82382,500,215,144.37,0.1124137,0
82389,530,330,150.83,0.05933793,0
82393,480,400,150.1,0.06731015,0
82394,30,100,135.87,0.1144116,0
82395,945,275,131.12,0.06415643,0
82397,965,380,133.44,0.1934507,0
82408,19.9,30.7,,,1
82412,230,245,139.62,0.0152464,0
82415,735,165,155.27,0.02930093,0
82430,35,255,143.78,0.0424671,0
82431,180,370,145.14,0.0462442,0
82434,825,420,154.45,0.08283232,0
82436,575,225,,,0
82437,35.2,221.1,,,1
82444,750,115,152.1,0.1584179,0
82445,320.1,36.6,,,1
82447,155,425,146.36,0.04732265,0
82455,755,15,138.09,0.1564724,0
82460,940,125,130.28,0.1033154,0
82461,895,485,140.39,0.1469953,0
82471,420,450,145.5,0.04993155,0
82472,655,115,150.75,0.1004705,0
82475,415,140,143.99,0.01669117,0
82486,380,160,143.65,0.01908267,0
82487,565,465,155.95,0.0600236,0
82490,245,425,147.79,0.0710551,0
82494,830,280,150.52,0.1806039,0
82500,649.1,74,,,1
82505,945,235,131.54,0.04433887,0
82513,100,485,146.63,0.1096866,0
82514,795,465,155.5,0.1138655,0
82520,655,270,154.23,0.03623872,0
82521,515,155,147.31,0.05105127,0
82529,720,275,155.74,0.01900542,0
82532,650,85,147.29,0.1145478,0
82533,620,415,156.71,0.03934969,0
82534,925,140,131.57,0.08471508,0
82537,350,300,141.6,0.04647655,0
82545,380,465,148.24,0.1000359,0
82546,600,350,154.71,0.05340528,0
82548,125,395,148.02,0.0673561,0
82550,750,45,141.6,0.1190557,0
82555,810,130,151.21,0.2578272,0
82559,455,260,141.33,0.02766794,0
82562,265,30,140.11,0.1314532,0
82565,515,285,147.95,0.0954844,0
82567,34,298.9,,,1
82568,535,180,148.3,0.07446223,0
82575,105,235,142.87,0.06384566,0
82576,520,395,151.97,0.05677478,0
82583,960,170,128.99,0.1258296,0
82584,230,255,139.98,0.02973902,0
82586,210,280,141.84,0.06443765,0
82588,720,175,155.16,0.03318312,0
82594,515,15,131.42,0.1801755,0
82597,270,170,143.18,0.02265136,0
82602,120,115,136.93,0.06346368,0
82609,100,495,145.52,0.1159915,0
82616,96.7,328.1,,,1
82618,845,320,148.78,0.1814023,0
82619,605,390,155.76,0.03694547,0
82622,345,255,140.6,0.004779563,0
82624,90,75,132.27,0.1209645,0
82626,340,255,140.53,0.005046471,0
82633,210,290,142.07,0.06292346,0
82636,575,350,153.32,0.05654371,0
82641,475,165,144.2,0.0731689,0
82643,120,60,136.42,0.04968999,0
82646,68.5,307.8,,,1
82655,310,35,139.84,0.1824084,0
82657,665,75,145.39,0.1222204,0
82660,690,275,155.37,0.02889512,0
82662,70,275,144.93,0.05493812,0
82666,195,315,143.66,0.06341944,0
82667,35,65,133.8,0.1414392,0
82674,314.1,383.4,,,1
82676,255,80,142.06,0.0311145,0
82677,835,50,135.79,0.2437781,0
82678,260,230,140.49,0.02379399,0
82684,365,495,151.35,0.08368927,0
82685,450,160,143.87,0.05365967,0
82692,235,130,142.87,0.02313046,0
82704,810.3,485.8,,,1
82707,960,245,131.6,0.04528044,0
82716,273.6,468.6,,,1
82720,22.6,226.6,,,1
82721,880,10,127.04,0.07572691,0
82722,5,40,127.32,0.2048159,0
82729,915,345,140.02,0.1315626,0
82731,717.9,105.1,,,1
82732,150,345,146.24,0.06010428,0
82741,195,475,147.37,0.04778088,0
82747,640,35,142.07,0.09197557,0
82749,15,225,142.72,0.05181062,0
82760,590,265,152.2,0.04489871,0
82761,565,340,152.74,0.05084614,0
82766,50.6,73.9,,,1
82767,430,475,145.51,0.01044554,0
82770,919.3,30.7,,,0
82771,585,305,152.68,0.05710451,0
82774,855,235,144.1,0.1903922,0
82775,200,465,146.64,0.04289362,0
82778,185,385,144.84,0.04452543,0
82779,60,290,145.95,0.06257044,0
82785,300,240,140.65,0.01856625,0
82787,755,135,154.59,0.07800442,0
82790,85,120,132.93,0.06638715,0
82792,270,340,141.96,0.06024609,0
82793,925,450,136.51,0.1110297,0
82800,895,490,139.63,0.1571208,0
82801,315,60,142.86,0.07355798,0
82802,118.8,281,,,1
82815,995,200,127.18,0.13696,0
82819,775,355,155.37,0.03836866,0
82824,345,410,147.13,0.07692653,0
82825,70,110,135.48,0.124382,0
82827,921.7,427.3,,,1
82831,806.5,64.3,,,1
82835,60,220,142.37,0.05675438,0
82839,675,120,151.65,0.1147602,0
82843,775,65,145.08,0.16377,0
82848,195,90,140.82,0.04555384,0
82849,790,445,156.3,0.07301997,0
82859,130,475,148.27,0.01791612,0
82861,885,320,141.64,0.1490081,0
82866,940,195,132.26,0.08507133,0
82867,715,310,156.09,0.01517277,0
82869,785,400,156,0.06088286,0
82870,100,370,149.56,0.0417894,0
82871,180,295,144.19,0.04660871,0
82872,565,270,150.97,0.05098189,0
82873,715,395,157.4,0.02687881,0
82877,160,260,142.66,0.05940574,0
82883,166.7,331.1,,,1
82898,155,445,146.89,0.04465468,0
